platform,source,target,relation,content_url,content_text_cleaned,timestamp,scraped_at,primary_location,secondary_location,sentiment,sentiment_confidence,emotion,emotion_confidence,province
tiktok,indonesiahebattt,sorong,uses_hashtag,https://www.tiktok.com/@indonesiahebattt/video/7539744940805442822,kalian hebat banggan semua orang paskibraka indonesia sorong papuabarat fyp,2025-08-18T02:21:17+00:00,,,,Positive,0.9233,Happy,0.9026,unknown
tiktok,indonesiahebattt,papuabarat,uses_hashtag,https://www.tiktok.com/@indonesiahebattt/video/7539744940805442822,kalian hebat banggan semua orang paskibraka indonesia sorong papuabarat fyp,2025-08-18T02:21:17+00:00,,,,Positive,0.9233,Happy,0.9026,unknown
tiktok,indonesiahebattt,fyp,uses_hashtag,https://www.tiktok.com/@indonesiahebattt/video/7539744940805442822,kalian hebat banggan semua orang paskibraka indonesia sorong papuabarat fyp,2025-08-18T02:21:17+00:00,,,,Positive,0.9233,Happy,0.9026,unknown
tiktok,bwa_sevenn7,timnasindonesia,uses_hashtag,https://www.tiktok.com/@bwa_sevenn7/video/7511247577526947078,makin hari makin dekat let s go garuda timnasindonesia kitagaruda timnas indonesia fyp,2025-06-02T07:17:01+00:00,,,,Positive,0.6874,Happy,0.993,unknown
tiktok,bwa_sevenn7,kitagaruda,uses_hashtag,https://www.tiktok.com/@bwa_sevenn7/video/7511247577526947078,makin hari makin dekat let s go garuda timnasindonesia kitagaruda timnas indonesia fyp,2025-06-02T07:17:01+00:00,,,,Positive,0.6874,Happy,0.993,unknown
tiktok,bwa_sevenn7,timnas,uses_hashtag,https://www.tiktok.com/@bwa_sevenn7/video/7511247577526947078,makin hari makin dekat let s go garuda timnasindonesia kitagaruda timnas indonesia fyp,2025-06-02T07:17:01+00:00,,,,Positive,0.6874,Happy,0.993,unknown
tiktok,bwa_sevenn7,indonesia,uses_hashtag,https://www.tiktok.com/@bwa_sevenn7/video/7511247577526947078,makin hari makin dekat let s go garuda timnasindonesia kitagaruda timnas indonesia fyp,2025-06-02T07:17:01+00:00,,,,Positive,0.6874,Happy,0.993,unknown
tiktok,bwa_sevenn7,fyp,uses_hashtag,https://www.tiktok.com/@bwa_sevenn7/video/7511247577526947078,makin hari makin dekat let s go garuda timnasindonesia kitagaruda timnas indonesia fyp,2025-06-02T07:17:01+00:00,,,,Positive,0.6874,Happy,0.993,unknown
tiktok,detikcom,pbp,mentions_org,https://www.tiktok.com/@detikcom/video/7550905428457180417,perintah salur bantu pangan beras kepada juta terima bantu pangan pbp bantu pangan akan gulir lama oktober november masing masing keluarga terima kilogram kg beras per bulan sampai kepala badan pangan nasional national food agency nfa arief prasetyo adi belum bantu pangan telah salur lama bulan juli juni bantu pangan beras bulan bisa eksekusi kami undang bapak ibu pimpin anggota komisi iv dpr ri mekanisme awas sama sama lapang ujar terang kutip selasa salur bantu pangan beras benar sempat rencana lama bulan hingga desember ini sampai menteri koordinator bidang pangan zulkifli hasan jumat lalu putus akhir perintah salur bulan oktober november ke arief ungkap mekanisme bantu pangan sama salur bantu pangan belum periode juni juli program ini guna data padu sosial ekonomi nasional dtsen acu sasar terima dana lalu mekanisme bagi anggar bendahara umum negara ba bun bawah koordinasi menteri uang baca artikel detikfinance lengkap link atas foto dok bulog creator prastiwi detikcom bantu beras bulog,2025-09-17T04:10:22+00:00,,Jakarta,Indonesia,Neutral,0.9252,Stress,0.9796,DKI Jakarta
tiktok,detikcom,nasional national food agency,mentions_org,https://www.tiktok.com/@detikcom/video/7550905428457180417,perintah salur bantu pangan beras kepada juta terima bantu pangan pbp bantu pangan akan gulir lama oktober november masing masing keluarga terima kilogram kg beras per bulan sampai kepala badan pangan nasional national food agency nfa arief prasetyo adi belum bantu pangan telah salur lama bulan juli juni bantu pangan beras bulan bisa eksekusi kami undang bapak ibu pimpin anggota komisi iv dpr ri mekanisme awas sama sama lapang ujar terang kutip selasa salur bantu pangan beras benar sempat rencana lama bulan hingga desember ini sampai menteri koordinator bidang pangan zulkifli hasan jumat lalu putus akhir perintah salur bulan oktober november ke arief ungkap mekanisme bantu pangan sama salur bantu pangan belum periode juni juli program ini guna data padu sosial ekonomi nasional dtsen acu sasar terima dana lalu mekanisme bagi anggar bendahara umum negara ba bun bawah koordinasi menteri uang baca artikel detikfinance lengkap link atas foto dok bulog creator prastiwi detikcom bantu beras bulog,2025-09-17T04:10:22+00:00,,Jakarta,Indonesia,Neutral,0.9252,Stress,0.9796,DKI Jakarta
tiktok,detikcom,nfa,mentions_per,https://www.tiktok.com/@detikcom/video/7550905428457180417,perintah salur bantu pangan beras kepada juta terima bantu pangan pbp bantu pangan akan gulir lama oktober november masing masing keluarga terima kilogram kg beras per bulan sampai kepala badan pangan nasional national food agency nfa arief prasetyo adi belum bantu pangan telah salur lama bulan juli juni bantu pangan beras bulan bisa eksekusi kami undang bapak ibu pimpin anggota komisi iv dpr ri mekanisme awas sama sama lapang ujar terang kutip selasa salur bantu pangan beras benar sempat rencana lama bulan hingga desember ini sampai menteri koordinator bidang pangan zulkifli hasan jumat lalu putus akhir perintah salur bulan oktober november ke arief ungkap mekanisme bantu pangan sama salur bantu pangan belum periode juni juli program ini guna data padu sosial ekonomi nasional dtsen acu sasar terima dana lalu mekanisme bagi anggar bendahara umum negara ba bun bawah koordinasi menteri uang baca artikel detikfinance lengkap link atas foto dok bulog creator prastiwi detikcom bantu beras bulog,2025-09-17T04:10:22+00:00,,Jakarta,Indonesia,Neutral,0.9252,Stress,0.9796,DKI Jakarta
tiktok,detikcom,arief prasetyo adi,mentions_per,https://www.tiktok.com/@detikcom/video/7550905428457180417,perintah salur bantu pangan beras kepada juta terima bantu pangan pbp bantu pangan akan gulir lama oktober november masing masing keluarga terima kilogram kg beras per bulan sampai kepala badan pangan nasional national food agency nfa arief prasetyo adi belum bantu pangan telah salur lama bulan juli juni bantu pangan beras bulan bisa eksekusi kami undang bapak ibu pimpin anggota komisi iv dpr ri mekanisme awas sama sama lapang ujar terang kutip selasa salur bantu pangan beras benar sempat rencana lama bulan hingga desember ini sampai menteri koordinator bidang pangan zulkifli hasan jumat lalu putus akhir perintah salur bulan oktober november ke arief ungkap mekanisme bantu pangan sama salur bantu pangan belum periode juni juli program ini guna data padu sosial ekonomi nasional dtsen acu sasar terima dana lalu mekanisme bagi anggar bendahara umum negara ba bun bawah koordinasi menteri uang baca artikel detikfinance lengkap link atas foto dok bulog creator prastiwi detikcom bantu beras bulog,2025-09-17T04:10:22+00:00,,Jakarta,Indonesia,Neutral,0.9252,Stress,0.9796,DKI Jakarta
tiktok,detikcom,zulkifli hasan,mentions_per,https://www.tiktok.com/@detikcom/video/7550905428457180417,perintah salur bantu pangan beras kepada juta terima bantu pangan pbp bantu pangan akan gulir lama oktober november masing masing keluarga terima kilogram kg beras per bulan sampai kepala badan pangan nasional national food agency nfa arief prasetyo adi belum bantu pangan telah salur lama bulan juli juni bantu pangan beras bulan bisa eksekusi kami undang bapak ibu pimpin anggota komisi iv dpr ri mekanisme awas sama sama lapang ujar terang kutip selasa salur bantu pangan beras benar sempat rencana lama bulan hingga desember ini sampai menteri koordinator bidang pangan zulkifli hasan jumat lalu putus akhir perintah salur bulan oktober november ke arief ungkap mekanisme bantu pangan sama salur bantu pangan belum periode juni juli program ini guna data padu sosial ekonomi nasional dtsen acu sasar terima dana lalu mekanisme bagi anggar bendahara umum negara ba bun bawah koordinasi menteri uang baca artikel detikfinance lengkap link atas foto dok bulog creator prastiwi detikcom bantu beras bulog,2025-09-17T04:10:22+00:00,,Jakarta,Indonesia,Neutral,0.9252,Stress,0.9796,DKI Jakarta
tiktok,detikcom,sal,mentions_per,https://www.tiktok.com/@detikcom/video/7550905428457180417,perintah salur bantu pangan beras kepada juta terima bantu pangan pbp bantu pangan akan gulir lama oktober november masing masing keluarga terima kilogram kg beras per bulan sampai kepala badan pangan nasional national food agency nfa arief prasetyo adi belum bantu pangan telah salur lama bulan juli juni bantu pangan beras bulan bisa eksekusi kami undang bapak ibu pimpin anggota komisi iv dpr ri mekanisme awas sama sama lapang ujar terang kutip selasa salur bantu pangan beras benar sempat rencana lama bulan hingga desember ini sampai menteri koordinator bidang pangan zulkifli hasan jumat lalu putus akhir perintah salur bulan oktober november ke arief ungkap mekanisme bantu pangan sama salur bantu pangan belum periode juni juli program ini guna data padu sosial ekonomi nasional dtsen acu sasar terima dana lalu mekanisme bagi anggar bendahara umum negara ba bun bawah koordinasi menteri uang baca artikel detikfinance lengkap link atas foto dok bulog creator prastiwi detikcom bantu beras bulog,2025-09-17T04:10:22+00:00,,Jakarta,Indonesia,Neutral,0.9252,Stress,0.9796,DKI Jakarta
tiktok,detikcom,arief,mentions_per,https://www.tiktok.com/@detikcom/video/7550905428457180417,perintah salur bantu pangan beras kepada juta terima bantu pangan pbp bantu pangan akan gulir lama oktober november masing masing keluarga terima kilogram kg beras per bulan sampai kepala badan pangan nasional national food agency nfa arief prasetyo adi belum bantu pangan telah salur lama bulan juli juni bantu pangan beras bulan bisa eksekusi kami undang bapak ibu pimpin anggota komisi iv dpr ri mekanisme awas sama sama lapang ujar terang kutip selasa salur bantu pangan beras benar sempat rencana lama bulan hingga desember ini sampai menteri koordinator bidang pangan zulkifli hasan jumat lalu putus akhir perintah salur bulan oktober november ke arief ungkap mekanisme bantu pangan sama salur bantu pangan belum periode juni juli program ini guna data padu sosial ekonomi nasional dtsen acu sasar terima dana lalu mekanisme bagi anggar bendahara umum negara ba bun bawah koordinasi menteri uang baca artikel detikfinance lengkap link atas foto dok bulog creator prastiwi detikcom bantu beras bulog,2025-09-17T04:10:22+00:00,,Jakarta,Indonesia,Neutral,0.9252,Stress,0.9796,DKI Jakarta
tiktok,detikcom,ekonomi nasional,mentions_org,https://www.tiktok.com/@detikcom/video/7550905428457180417,perintah salur bantu pangan beras kepada juta terima bantu pangan pbp bantu pangan akan gulir lama oktober november masing masing keluarga terima kilogram kg beras per bulan sampai kepala badan pangan nasional national food agency nfa arief prasetyo adi belum bantu pangan telah salur lama bulan juli juni bantu pangan beras bulan bisa eksekusi kami undang bapak ibu pimpin anggota komisi iv dpr ri mekanisme awas sama sama lapang ujar terang kutip selasa salur bantu pangan beras benar sempat rencana lama bulan hingga desember ini sampai menteri koordinator bidang pangan zulkifli hasan jumat lalu putus akhir perintah salur bulan oktober november ke arief ungkap mekanisme bantu pangan sama salur bantu pangan belum periode juni juli program ini guna data padu sosial ekonomi nasional dtsen acu sasar terima dana lalu mekanisme bagi anggar bendahara umum negara ba bun bawah koordinasi menteri uang baca artikel detikfinance lengkap link atas foto dok bulog creator prastiwi detikcom bantu beras bulog,2025-09-17T04:10:22+00:00,,Jakarta,Indonesia,Neutral,0.9252,Stress,0.9796,DKI Jakarta
tiktok,detikcom,angga,mentions_per,https://www.tiktok.com/@detikcom/video/7550905428457180417,perintah salur bantu pangan beras kepada juta terima bantu pangan pbp bantu pangan akan gulir lama oktober november masing masing keluarga terima kilogram kg beras per bulan sampai kepala badan pangan nasional national food agency nfa arief prasetyo adi belum bantu pangan telah salur lama bulan juli juni bantu pangan beras bulan bisa eksekusi kami undang bapak ibu pimpin anggota komisi iv dpr ri mekanisme awas sama sama lapang ujar terang kutip selasa salur bantu pangan beras benar sempat rencana lama bulan hingga desember ini sampai menteri koordinator bidang pangan zulkifli hasan jumat lalu putus akhir perintah salur bulan oktober november ke arief ungkap mekanisme bantu pangan sama salur bantu pangan belum periode juni juli program ini guna data padu sosial ekonomi nasional dtsen acu sasar terima dana lalu mekanisme bagi anggar bendahara umum negara ba bun bawah koordinasi menteri uang baca artikel detikfinance lengkap link atas foto dok bulog creator prastiwi detikcom bantu beras bulog,2025-09-17T04:10:22+00:00,,Jakarta,Indonesia,Neutral,0.9252,Stress,0.9796,DKI Jakarta
tiktok,detikcom,r,mentions_org,https://www.tiktok.com/@detikcom/video/7550905428457180417,perintah salur bantu pangan beras kepada juta terima bantu pangan pbp bantu pangan akan gulir lama oktober november masing masing keluarga terima kilogram kg beras per bulan sampai kepala badan pangan nasional national food agency nfa arief prasetyo adi belum bantu pangan telah salur lama bulan juli juni bantu pangan beras bulan bisa eksekusi kami undang bapak ibu pimpin anggota komisi iv dpr ri mekanisme awas sama sama lapang ujar terang kutip selasa salur bantu pangan beras benar sempat rencana lama bulan hingga desember ini sampai menteri koordinator bidang pangan zulkifli hasan jumat lalu putus akhir perintah salur bulan oktober november ke arief ungkap mekanisme bantu pangan sama salur bantu pangan belum periode juni juli program ini guna data padu sosial ekonomi nasional dtsen acu sasar terima dana lalu mekanisme bagi anggar bendahara umum negara ba bun bawah koordinasi menteri uang baca artikel detikfinance lengkap link atas foto dok bulog creator prastiwi detikcom bantu beras bulog,2025-09-17T04:10:22+00:00,,Jakarta,Indonesia,Neutral,0.9252,Stress,0.9796,DKI Jakarta
tiktok,detikcom,negara,mentions_org,https://www.tiktok.com/@detikcom/video/7550905428457180417,perintah salur bantu pangan beras kepada juta terima bantu pangan pbp bantu pangan akan gulir lama oktober november masing masing keluarga terima kilogram kg beras per bulan sampai kepala badan pangan nasional national food agency nfa arief prasetyo adi belum bantu pangan telah salur lama bulan juli juni bantu pangan beras bulan bisa eksekusi kami undang bapak ibu pimpin anggota komisi iv dpr ri mekanisme awas sama sama lapang ujar terang kutip selasa salur bantu pangan beras benar sempat rencana lama bulan hingga desember ini sampai menteri koordinator bidang pangan zulkifli hasan jumat lalu putus akhir perintah salur bulan oktober november ke arief ungkap mekanisme bantu pangan sama salur bantu pangan belum periode juni juli program ini guna data padu sosial ekonomi nasional dtsen acu sasar terima dana lalu mekanisme bagi anggar bendahara umum negara ba bun bawah koordinasi menteri uang baca artikel detikfinance lengkap link atas foto dok bulog creator prastiwi detikcom bantu beras bulog,2025-09-17T04:10:22+00:00,,Jakarta,Indonesia,Neutral,0.9252,Stress,0.9796,DKI Jakarta
tiktok,detikcom,detik,mentions_org,https://www.tiktok.com/@detikcom/video/7550905428457180417,perintah salur bantu pangan beras kepada juta terima bantu pangan pbp bantu pangan akan gulir lama oktober november masing masing keluarga terima kilogram kg beras per bulan sampai kepala badan pangan nasional national food agency nfa arief prasetyo adi belum bantu pangan telah salur lama bulan juli juni bantu pangan beras bulan bisa eksekusi kami undang bapak ibu pimpin anggota komisi iv dpr ri mekanisme awas sama sama lapang ujar terang kutip selasa salur bantu pangan beras benar sempat rencana lama bulan hingga desember ini sampai menteri koordinator bidang pangan zulkifli hasan jumat lalu putus akhir perintah salur bulan oktober november ke arief ungkap mekanisme bantu pangan sama salur bantu pangan belum periode juni juli program ini guna data padu sosial ekonomi nasional dtsen acu sasar terima dana lalu mekanisme bagi anggar bendahara umum negara ba bun bawah koordinasi menteri uang baca artikel detikfinance lengkap link atas foto dok bulog creator prastiwi detikcom bantu beras bulog,2025-09-17T04:10:22+00:00,,Jakarta,Indonesia,Neutral,0.9252,Stress,0.9796,DKI Jakarta
tiktok,detikcom,detikcom,mentions_org,https://www.tiktok.com/@detikcom/video/7550905428457180417,perintah salur bantu pangan beras kepada juta terima bantu pangan pbp bantu pangan akan gulir lama oktober november masing masing keluarga terima kilogram kg beras per bulan sampai kepala badan pangan nasional national food agency nfa arief prasetyo adi belum bantu pangan telah salur lama bulan juli juni bantu pangan beras bulan bisa eksekusi kami undang bapak ibu pimpin anggota komisi iv dpr ri mekanisme awas sama sama lapang ujar terang kutip selasa salur bantu pangan beras benar sempat rencana lama bulan hingga desember ini sampai menteri koordinator bidang pangan zulkifli hasan jumat lalu putus akhir perintah salur bulan oktober november ke arief ungkap mekanisme bantu pangan sama salur bantu pangan belum periode juni juli program ini guna data padu sosial ekonomi nasional dtsen acu sasar terima dana lalu mekanisme bagi anggar bendahara umum negara ba bun bawah koordinasi menteri uang baca artikel detikfinance lengkap link atas foto dok bulog creator prastiwi detikcom bantu beras bulog,2025-09-17T04:10:22+00:00,,Jakarta,Indonesia,Neutral,0.9252,Stress,0.9796,DKI Jakarta
tiktok,detikcom,beras,mentions_org,https://www.tiktok.com/@detikcom/video/7550905428457180417,perintah salur bantu pangan beras kepada juta terima bantu pangan pbp bantu pangan akan gulir lama oktober november masing masing keluarga terima kilogram kg beras per bulan sampai kepala badan pangan nasional national food agency nfa arief prasetyo adi belum bantu pangan telah salur lama bulan juli juni bantu pangan beras bulan bisa eksekusi kami undang bapak ibu pimpin anggota komisi iv dpr ri mekanisme awas sama sama lapang ujar terang kutip selasa salur bantu pangan beras benar sempat rencana lama bulan hingga desember ini sampai menteri koordinator bidang pangan zulkifli hasan jumat lalu putus akhir perintah salur bulan oktober november ke arief ungkap mekanisme bantu pangan sama salur bantu pangan belum periode juni juli program ini guna data padu sosial ekonomi nasional dtsen acu sasar terima dana lalu mekanisme bagi anggar bendahara umum negara ba bun bawah koordinasi menteri uang baca artikel detikfinance lengkap link atas foto dok bulog creator prastiwi detikcom bantu beras bulog,2025-09-17T04:10:22+00:00,,Jakarta,Indonesia,Neutral,0.9252,Stress,0.9796,DKI Jakarta
tiktok,detikcom,dpr,mentions_org,https://www.tiktok.com/@detikcom/video/7550905428457180417,perintah salur bantu pangan beras kepada juta terima bantu pangan pbp bantu pangan akan gulir lama oktober november masing masing keluarga terima kilogram kg beras per bulan sampai kepala badan pangan nasional national food agency nfa arief prasetyo adi belum bantu pangan telah salur lama bulan juli juni bantu pangan beras bulan bisa eksekusi kami undang bapak ibu pimpin anggota komisi iv dpr ri mekanisme awas sama sama lapang ujar terang kutip selasa salur bantu pangan beras benar sempat rencana lama bulan hingga desember ini sampai menteri koordinator bidang pangan zulkifli hasan jumat lalu putus akhir perintah salur bulan oktober november ke arief ungkap mekanisme bantu pangan sama salur bantu pangan belum periode juni juli program ini guna data padu sosial ekonomi nasional dtsen acu sasar terima dana lalu mekanisme bagi anggar bendahara umum negara ba bun bawah koordinasi menteri uang baca artikel detikfinance lengkap link atas foto dok bulog creator prastiwi detikcom bantu beras bulog,2025-09-17T04:10:22+00:00,,Jakarta,Indonesia,Neutral,0.9252,Stress,0.9796,DKI Jakarta
tiktok,infoindonesiatv21,danadesa korupsi,mentions_org,https://www.tiktok.com/@infoindonesiatv21/video/7551650894207601941,kades tak transparan warganet liat lapang pak korupsi minta audit kades danadesa korupsi indramayu jabat perintah dinastipolitik viral shorts fyp,2025-09-19T04:22:27+00:00,,,,Neutral,0.8353,Stress,0.9869,unknown
tiktok,merdekacom,susilo bambang yudhoyono sby,mentions_per,https://www.tiktok.com/@merdekacom/video/7503876639193828626,presiden ri susilo bambang yudhoyono sby sampai prihatin kondisi dunia nyata aku kurang suka arah ubah global jadi belakang ini merdekadotcom sby susilobambangyudhoyono prihatin kondisi dunia geopolitik ubah global krisisglobal ekonomi politik beritaviral fyp,2025-05-13T10:33:51+00:00,,,,Neutral,0.9399,Stress,0.9922,unknown
tiktok,merdekacom,susilo bambang yudhoyono,mentions_per,https://www.tiktok.com/@merdekacom/video/7503876639193828626,presiden ri susilo bambang yudhoyono sby sampai prihatin kondisi dunia nyata aku kurang suka arah ubah global jadi belakang ini merdekadotcom sby susilobambangyudhoyono prihatin kondisi dunia geopolitik ubah global krisisglobal ekonomi politik beritaviral fyp,2025-05-13T10:33:51+00:00,,,,Neutral,0.9399,Stress,0.9922,unknown
tiktok,merdekacom,susilobambangyudhoyono,mentions_per,https://www.tiktok.com/@merdekacom/video/7503876639193828626,presiden ri susilo bambang yudhoyono sby sampai prihatin kondisi dunia nyata aku kurang suka arah ubah global jadi belakang ini merdekadotcom sby susilobambangyudhoyono prihatin kondisi dunia geopolitik ubah global krisisglobal ekonomi politik beritaviral fyp,2025-05-13T10:33:51+00:00,,,,Neutral,0.9399,Stress,0.9922,unknown
tiktok,merdekacom,vira,mentions_per,https://www.tiktok.com/@merdekacom/video/7503876639193828626,presiden ri susilo bambang yudhoyono sby sampai prihatin kondisi dunia nyata aku kurang suka arah ubah global jadi belakang ini merdekadotcom sby susilobambangyudhoyono prihatin kondisi dunia geopolitik ubah global krisisglobal ekonomi politik beritaviral fyp,2025-05-13T10:33:51+00:00,,,,Neutral,0.9399,Stress,0.9922,unknown
tiktok,merdekacom,fyp,mentions_org,https://www.tiktok.com/@merdekacom/video/7503876639193828626,presiden ri susilo bambang yudhoyono sby sampai prihatin kondisi dunia nyata aku kurang suka arah ubah global jadi belakang ini merdekadotcom sby susilobambangyudhoyono prihatin kondisi dunia geopolitik ubah global krisisglobal ekonomi politik beritaviral fyp,2025-05-13T10:33:51+00:00,,,,Neutral,0.9399,Stress,0.9922,unknown
tiktok,nusa.kriya.aksara,joko widodo,mentions_per,https://www.tiktok.com/@nusa.kriya.aksara/video/7531256698992987448,capcut jokowi bongkar tokoh besar balik roy suryo presiden joko widodo akhir angkat bicara nyata sampai solo juli presiden republik indonesia sebut gamblang tokoh besar balik manuver roy suryo nyata blak blakan jadi sorot publik sirat isu libat roy suryo bukan sekadar kasus personal bagi skenario lebih luas sistematis jokowi tegas langkah langkah tentu belakang muncul saja kuat balik layar sengaja gerak aktor aktor tentu tuju politik tentu meski tak sebut nama langsung publik kini spekulasi siapa tokoh besar maksud isu panas peta politik nasional utama jelang agenda agenda besar negara main panggung sinyal kuat lama sedang kembali ambil posisi satu jokowi tidak lagi tahan diri bukan sekadar ingat ini adalah pesan buka presiden lihat paham apa yang sedang main publik kini tunggu siapa tokoh besar sumber kompastv jokowi roysuryo beritaviral hotnews politikindonesia kompastv beritaterbaru fypindonesia fyp beritahariini viraltiktok breakingnews indonesiaupdate jokowiblakblakan tokohbesar isupanas youtubeshorts tiktoknews medianasional beritapolitik trendinghariini,2025-07-26T05:22:34+00:00,,,,Neutral,0.7365,Stress,0.9855,unknown
tiktok,nusa.kriya.aksara,roy suryo,mentions_per,https://www.tiktok.com/@nusa.kriya.aksara/video/7531256698992987448,capcut jokowi bongkar tokoh besar balik roy suryo presiden joko widodo akhir angkat bicara nyata sampai solo juli presiden republik indonesia sebut gamblang tokoh besar balik manuver roy suryo nyata blak blakan jadi sorot publik sirat isu libat roy suryo bukan sekadar kasus personal bagi skenario lebih luas sistematis jokowi tegas langkah langkah tentu belakang muncul saja kuat balik layar sengaja gerak aktor aktor tentu tuju politik tentu meski tak sebut nama langsung publik kini spekulasi siapa tokoh besar maksud isu panas peta politik nasional utama jelang agenda agenda besar negara main panggung sinyal kuat lama sedang kembali ambil posisi satu jokowi tidak lagi tahan diri bukan sekadar ingat ini adalah pesan buka presiden lihat paham apa yang sedang main publik kini tunggu siapa tokoh besar sumber kompastv jokowi roysuryo beritaviral hotnews politikindonesia kompastv beritaterbaru fypindonesia fyp beritahariini viraltiktok breakingnews indonesiaupdate jokowiblakblakan tokohbesar isupanas youtubeshorts tiktoknews medianasional beritapolitik trendinghariini,2025-07-26T05:22:34+00:00,,,,Neutral,0.7365,Stress,0.9855,unknown
tiktok,nusa.kriya.aksara,kompas,mentions_org,https://www.tiktok.com/@nusa.kriya.aksara/video/7531256698992987448,capcut jokowi bongkar tokoh besar balik roy suryo presiden joko widodo akhir angkat bicara nyata sampai solo juli presiden republik indonesia sebut gamblang tokoh besar balik manuver roy suryo nyata blak blakan jadi sorot publik sirat isu libat roy suryo bukan sekadar kasus personal bagi skenario lebih luas sistematis jokowi tegas langkah langkah tentu belakang muncul saja kuat balik layar sengaja gerak aktor aktor tentu tuju politik tentu meski tak sebut nama langsung publik kini spekulasi siapa tokoh besar maksud isu panas peta politik nasional utama jelang agenda agenda besar negara main panggung sinyal kuat lama sedang kembali ambil posisi satu jokowi tidak lagi tahan diri bukan sekadar ingat ini adalah pesan buka presiden lihat paham apa yang sedang main publik kini tunggu siapa tokoh besar sumber kompastv jokowi roysuryo beritaviral hotnews politikindonesia kompastv beritaterbaru fypindonesia fyp beritahariini viraltiktok breakingnews indonesiaupdate jokowiblakblakan tokohbesar isupanas youtubeshorts tiktoknews medianasional beritapolitik trendinghariini,2025-07-26T05:22:34+00:00,,,,Neutral,0.7365,Stress,0.9855,unknown
tiktok,nusa.kriya.aksara,roy,mentions_per,https://www.tiktok.com/@nusa.kriya.aksara/video/7531256698992987448,capcut jokowi bongkar tokoh besar balik roy suryo presiden joko widodo akhir angkat bicara nyata sampai solo juli presiden republik indonesia sebut gamblang tokoh besar balik manuver roy suryo nyata blak blakan jadi sorot publik sirat isu libat roy suryo bukan sekadar kasus personal bagi skenario lebih luas sistematis jokowi tegas langkah langkah tentu belakang muncul saja kuat balik layar sengaja gerak aktor aktor tentu tuju politik tentu meski tak sebut nama langsung publik kini spekulasi siapa tokoh besar maksud isu panas peta politik nasional utama jelang agenda agenda besar negara main panggung sinyal kuat lama sedang kembali ambil posisi satu jokowi tidak lagi tahan diri bukan sekadar ingat ini adalah pesan buka presiden lihat paham apa yang sedang main publik kini tunggu siapa tokoh besar sumber kompastv jokowi roysuryo beritaviral hotnews politikindonesia kompastv beritaterbaru fypindonesia fyp beritahariini viraltiktok breakingnews indonesiaupdate jokowiblakblakan tokohbesar isupanas youtubeshorts tiktoknews medianasional beritapolitik trendinghariini,2025-07-26T05:22:34+00:00,,,,Neutral,0.7365,Stress,0.9855,unknown
tiktok,nusa.kriya.aksara,vira,mentions_per,https://www.tiktok.com/@nusa.kriya.aksara/video/7531256698992987448,capcut jokowi bongkar tokoh besar balik roy suryo presiden joko widodo akhir angkat bicara nyata sampai solo juli presiden republik indonesia sebut gamblang tokoh besar balik manuver roy suryo nyata blak blakan jadi sorot publik sirat isu libat roy suryo bukan sekadar kasus personal bagi skenario lebih luas sistematis jokowi tegas langkah langkah tentu belakang muncul saja kuat balik layar sengaja gerak aktor aktor tentu tuju politik tentu meski tak sebut nama langsung publik kini spekulasi siapa tokoh besar maksud isu panas peta politik nasional utama jelang agenda agenda besar negara main panggung sinyal kuat lama sedang kembali ambil posisi satu jokowi tidak lagi tahan diri bukan sekadar ingat ini adalah pesan buka presiden lihat paham apa yang sedang main publik kini tunggu siapa tokoh besar sumber kompastv jokowi roysuryo beritaviral hotnews politikindonesia kompastv beritaterbaru fypindonesia fyp beritahariini viraltiktok breakingnews indonesiaupdate jokowiblakblakan tokohbesar isupanas youtubeshorts tiktoknews medianasional beritapolitik trendinghariini,2025-07-26T05:22:34+00:00,,,,Neutral,0.7365,Stress,0.9855,unknown
tiktok,nusa.kriya.aksara,hot,mentions_org,https://www.tiktok.com/@nusa.kriya.aksara/video/7531256698992987448,capcut jokowi bongkar tokoh besar balik roy suryo presiden joko widodo akhir angkat bicara nyata sampai solo juli presiden republik indonesia sebut gamblang tokoh besar balik manuver roy suryo nyata blak blakan jadi sorot publik sirat isu libat roy suryo bukan sekadar kasus personal bagi skenario lebih luas sistematis jokowi tegas langkah langkah tentu belakang muncul saja kuat balik layar sengaja gerak aktor aktor tentu tuju politik tentu meski tak sebut nama langsung publik kini spekulasi siapa tokoh besar maksud isu panas peta politik nasional utama jelang agenda agenda besar negara main panggung sinyal kuat lama sedang kembali ambil posisi satu jokowi tidak lagi tahan diri bukan sekadar ingat ini adalah pesan buka presiden lihat paham apa yang sedang main publik kini tunggu siapa tokoh besar sumber kompastv jokowi roysuryo beritaviral hotnews politikindonesia kompastv beritaterbaru fypindonesia fyp beritahariini viraltiktok breakingnews indonesiaupdate jokowiblakblakan tokohbesar isupanas youtubeshorts tiktoknews medianasional beritapolitik trendinghariini,2025-07-26T05:22:34+00:00,,,,Neutral,0.7365,Stress,0.9855,unknown
